technology,capacity_type,location,year,none
lng_terminal,power,ES,13,1.0238915814871434
lng_terminal,power,ES,14,2.312728722448551
lng_terminal,power,FI,0,3.117000005222602
lng_terminal,power,FI,1,3.117000011176872
lng_terminal,power,FI,2,3.117000017996992
lng_terminal,power,FI,3,3.1170000258534403
lng_terminal,power,FI,4,3.117000034965852
lng_terminal,power,FI,5,3.1170000456237084
lng_terminal,power,FI,6,3.117000058219168
lng_terminal,power,FI,7,3.1170000733017873
lng_terminal,power,FI,8,3.117000091675309
lng_terminal,power,FI,9,3.117000114582442
lng_terminal,power,FI,10,3.1170001440949253
lng_terminal,power,FI,11,3.1170001840607795
lng_terminal,power,FI,12,3.1170002429459713
lng_terminal,power,FI,13,3.1170003461476
lng_terminal,power,FI,14,3.1170006713894876
lng_terminal,power,FR,0,52.03593134904066
lng_terminal,power,FR,1,52.03593135635545
lng_terminal,power,FR,2,52.03593136502165
lng_terminal,power,FR,3,52.035931375432696
lng_terminal,power,FR,4,52.035931388169885
lng_terminal,power,FR,5,52.0359314041444
lng_terminal,power,FR,6,52.035931424904234
lng_terminal,power,FR,7,52.03593145340679
lng_terminal,power,FR,8,52.035931496471065
lng_terminal,power,FR,9,2.3384928016549587e-07
lng_terminal,power,FR,10,3.139193410583648e-07
lng_terminal,power,FR,11,4.054111156778993e-07
lng_terminal,power,FR,12,5.265686182658743e-07
lng_terminal,power,FR,13,7.252893388613658e-07
lng_terminal,power,FR,14,1.4001222350977559e-06
lng_terminal,power,HR,0,2.8996000052225943
lng_terminal,power,HR,1,2.899600011176875
lng_terminal,power,HR,2,2.8996000179970056
lng_terminal,power,HR,3,2.899600025853465
lng_terminal,power,HR,4,2.8996000349658932
lng_terminal,power,HR,5,2.8996000456237714
lng_terminal,power,HR,6,2.8996000582192654
lng_terminal,power,HR,7,2.8996000733019325
lng_terminal,power,HR,8,2.8996000916755236
lng_terminal,power,HR,9,2.8996001145827552
lng_terminal,power,HR,10,2.8996001440953774
lng_terminal,power,HR,11,2.8996001840614296
lng_terminal,power,HR,12,2.8996002429468932
lng_terminal,power,HR,13,2.899600346148745
lng_terminal,power,HR,14,2.8996006713870064
lng_terminal,power,HU,0,0.0
lng_terminal,power,HU,1,0.0
lng_terminal,power,HU,2,0.0
lng_terminal,power,HU,3,0.0
lng_terminal,power,HU,4,0.0
lng_terminal,power,HU,5,0.0
lng_terminal,power,HU,6,0.0
lng_terminal,power,HU,7,0.0
lng_terminal,power,HU,8,0.0
lng_terminal,power,HU,9,0.0
lng_terminal,power,HU,10,0.0
lng_terminal,power,HU,11,0.0
lng_terminal,power,HU,12,0.0
lng_terminal,power,HU,13,0.0
lng_terminal,power,HU,14,0.0
lng_terminal,power,IE,0,0.0
lng_terminal,power,IE,1,0.0
lng_terminal,power,IE,2,0.0
lng_terminal,power,IE,3,0.0
lng_terminal,power,IE,4,0.0
lng_terminal,power,IE,5,0.0
lng_terminal,power,IE,6,0.0
lng_terminal,power,IE,7,0.0
lng_terminal,power,IE,8,0.0
lng_terminal,power,IE,9,0.0
lng_terminal,power,IE,10,0.0
lng_terminal,power,IE,11,0.0
lng_terminal,power,IE,12,0.0
lng_terminal,power,IE,13,0.0
lng_terminal,power,IE,14,0.0
lng_terminal,power,IT,0,21.971675571139194
lng_terminal,power,IT,1,21.971675578406614
lng_terminal,power,IT,2,21.97167558700659
lng_terminal,power,IT,3,21.97167559732233
lng_terminal,power,IT,4,21.97167560991731
lng_terminal,power,IT,5,21.971675625668926
lng_terminal,power,IT,6,21.97167564605451
lng_terminal,power,IT,7,21.971675673858442
lng_terminal,power,IT,8,21.97167571535347
lng_terminal,power,IT,9,2.2536839446023968e-07
lng_terminal,power,IT,10,3.021519242595423e-07
lng_terminal,power,IT,11,3.9182264582344153e-07
lng_terminal,power,IT,12,5.102639681948315e-07
lng_terminal,power,IT,13,7.022435156046493e-07
lng_terminal,power,IT,14,1.3509349356844158e-06
lng_terminal,power,LT,0,5.359466057620733
lng_terminal,power,LT,1,5.359466065033337
lng_terminal,power,LT,2,5.359466073835747
lng_terminal,power,LT,3,5.35946608444174
lng_terminal,power,LT,4,5.359466097468202
lng_terminal,power,LT,5,5.359466113893154
lng_terminal,power,LT,6,5.359466135404979
lng_terminal,power,LT,7,5.35946616530721
lng_terminal,power,LT,8,5.359466211520129
lng_terminal,power,LT,9,2.514392464082651e-07
lng_terminal,power,LT,10,3.338438547982835e-07
lng_terminal,power,LT,11,4.240437242974596e-07
lng_terminal,power,LT,12,5.435948999306942e-07
lng_terminal,power,LT,13,7.40308636324997e-07
lng_terminal,power,LT,14,1.43180532377102e-06
lng_terminal,power,LU,0,0.0
lng_terminal,power,LU,1,0.0
lng_terminal,power,LU,2,0.0
lng_terminal,power,LU,3,0.0
lng_terminal,power,LU,4,0.0
lng_terminal,power,LU,5,0.0
lng_terminal,power,LU,6,0.0
lng_terminal,power,LU,7,0.0
lng_terminal,power,LU,8,0.0
lng_terminal,power,LU,9,0.0
lng_terminal,power,LU,10,0.0
lng_terminal,power,LU,11,0.0
lng_terminal,power,LU,12,0.0
lng_terminal,power,LU,13,0.0
lng_terminal,power,LU,14,0.0
lng_terminal,power,LV,0,0.0
lng_terminal,power,LV,1,0.0
lng_terminal,power,LV,2,0.0
lng_terminal,power,LV,3,0.0
lng_terminal,power,LV,4,0.0
lng_terminal,power,LV,5,0.0
lng_terminal,power,LV,6,0.0
lng_terminal,power,LV,7,0.0
lng_terminal,power,LV,8,0.0
lng_terminal,power,LV,9,0.0
lng_terminal,power,LV,10,0.0
lng_terminal,power,LV,11,0.0
lng_terminal,power,LV,12,0.0
lng_terminal,power,LV,13,0.0
lng_terminal,power,LV,14,0.0
lng_terminal,power,NL,0,19.686962951662824
lng_terminal,power,NL,1,19.68696295893904
lng_terminal,power,NL,2,19.686962967551363
lng_terminal,power,NL,3,19.68696297788488
lng_terminal,power,NL,4,19.686962990506313
lng_terminal,power,NL,5,19.686963006299276
lng_terminal,power,NL,6,19.6869630267541
lng_terminal,power,NL,7,19.6869630546871
lng_terminal,power,NL,8,19.686963096470816
lng_terminal,power,NL,9,2.2692132121737263e-07
lng_terminal,power,NL,10,3.042708532330951e-07
lng_terminal,power,NL,11,3.942979832529757e-07
lng_terminal,power,NL,12,5.132194174005693e-07
lng_terminal,power,NL,13,7.06295141172992e-07
lng_terminal,power,NL,14,1.362587975598473e-06
lng_terminal,power,NO,0,0.0
lng_terminal,power,NO,1,0.0
lng_terminal,power,NO,2,0.0
lng_terminal,power,NO,3,0.0
lng_terminal,power,NO,4,0.0
lng_terminal,power,NO,5,0.0
lng_terminal,power,NO,6,0.0
lng_terminal,power,NO,7,0.0
lng_terminal,power,NO,8,0.0
lng_terminal,power,NO,9,0.0
lng_terminal,power,NO,10,0.0
lng_terminal,power,NO,11,0.0
lng_terminal,power,NO,12,0.0
lng_terminal,power,NO,13,0.0
lng_terminal,power,NO,14,0.0
lng_terminal,power,PL,0,6.914000005222589
lng_terminal,power,PL,1,6.914000011176662
lng_terminal,power,PL,2,6.914000017996602
lng_terminal,power,PL,3,6.914000025852847
lng_terminal,power,PL,4,6.9140000349650235
lng_terminal,power,PL,5,6.914000045622607
lng_terminal,power,PL,6,6.914000058217748
lng_terminal,power,PL,7,6.914000073299975
lng_terminal,power,PL,8,6.914000091672986
lng_terminal,power,PL,9,6.914000114579399
lng_terminal,power,PL,10,6.914000144090795
lng_terminal,power,PL,11,6.914000184054931
lng_terminal,power,PL,12,6.914000242937298
lng_terminal,power,PL,13,6.914000346133879
lng_terminal,power,PL,14,6.914000671376357
lng_terminal,power,PT,0,8.23350641865277
lng_terminal,power,PT,1,8.233506426690276
lng_terminal,power,PT,2,8.23350643639034
lng_terminal,power,PT,3,8.233506448330683
lng_terminal,power,PT,4,8.23350646343532
lng_terminal,power,PT,5,8.23350648331982
lng_terminal,power,PT,6,8.233506511210068
lng_terminal,power,PT,7,8.233506555146061
lng_terminal,power,PT,8,8.233506647039137
lng_terminal,power,PT,9,9.719227980911613e-06
lng_terminal,power,PT,10,1.0306424886272571e-05
lng_terminal,power,PT,11,1.0447082581518367e-05
lng_terminal,power,PT,12,1.0717033985110915e-05
lng_terminal,power,PT,13,2.0038188284580825
lng_terminal,power,PT,14,2.0038196461999287
lng_terminal,power,RO,0,0.0
lng_terminal,power,RO,1,0.0
lng_terminal,power,RO,2,0.0
lng_terminal,power,RO,3,0.0
lng_terminal,power,RO,4,0.0
lng_terminal,power,RO,5,0.0
lng_terminal,power,RO,6,0.0
lng_terminal,power,RO,7,0.0
lng_terminal,power,RO,8,0.0
lng_terminal,power,RO,9,0.0
lng_terminal,power,RO,10,0.0
lng_terminal,power,RO,11,0.0
lng_terminal,power,RO,12,0.0
lng_terminal,power,RO,13,0.0
lng_terminal,power,RO,14,0.0
lng_terminal,power,SE,0,0.0
lng_terminal,power,SE,1,0.0
lng_terminal,power,SE,2,0.0
lng_terminal,power,SE,3,0.0
lng_terminal,power,SE,4,0.0
lng_terminal,power,SE,5,0.0
lng_terminal,power,SE,6,0.0
lng_terminal,power,SE,7,0.0
lng_terminal,power,SE,8,0.0
lng_terminal,power,SE,9,0.0
lng_terminal,power,SE,10,0.0
lng_terminal,power,SE,11,0.0
lng_terminal,power,SE,12,0.0
lng_terminal,power,SE,13,0.0
lng_terminal,power,SE,14,0.0
lng_terminal,power,SI,0,0.0
lng_terminal,power,SI,1,0.0
lng_terminal,power,SI,2,0.0
lng_terminal,power,SI,3,0.0
lng_terminal,power,SI,4,0.0
lng_terminal,power,SI,5,0.0
lng_terminal,power,SI,6,0.0
lng_terminal,power,SI,7,0.0
lng_terminal,power,SI,8,0.0
lng_terminal,power,SI,9,0.0
lng_terminal,power,SI,10,0.0
lng_terminal,power,SI,11,0.0
lng_terminal,power,SI,12,0.0
lng_terminal,power,SI,13,0.0
lng_terminal,power,SI,14,0.0
lng_terminal,power,SK,0,0.0
lng_terminal,power,SK,1,0.0
lng_terminal,power,SK,2,0.0
lng_terminal,power,SK,3,0.0
lng_terminal,power,SK,4,0.0
lng_terminal,power,SK,5,0.0
lng_terminal,power,SK,6,0.0
lng_terminal,power,SK,7,0.0
lng_terminal,power,SK,8,0.0
lng_terminal,power,SK,9,0.0
lng_terminal,power,SK,10,0.0
lng_terminal,power,SK,11,0.0
lng_terminal,power,SK,12,0.0
lng_terminal,power,SK,13,0.0
lng_terminal,power,SK,14,0.0
lng_terminal,power,UK,0,55.26015196154831
lng_terminal,power,UK,1,55.260151968817645
lng_terminal,power,UK,2,55.26015197741975
lng_terminal,power,UK,3,55.26015198773804
lng_terminal,power,UK,4,55.26015200033616
lng_terminal,power,UK,5,55.26015201609164
lng_terminal,power,UK,6,55.260152036480875
lng_terminal,power,UK,7,55.26015206428315
lng_terminal,power,UK,8,55.26015210574481
lng_terminal,power,UK,9,2.2506859119034843e-07
lng_terminal,power,UK,10,3.0177802447059247e-07
lng_terminal,power,UK,11,3.914648257947098e-07
lng_terminal,power,UK,12,5.099153249593961e-07
lng_terminal,power,UK,13,7.016570483511747e-07
lng_terminal,power,UK,14,1.3465664172233331e-06
natural_gas_boiler,power,AT,0,5.9441600682895475
natural_gas_boiler,power,AT,1,4.925355001744108
natural_gas_boiler,power,AT,2,4.747554855579856
natural_gas_boiler,power,AT,3,4.569754709867902
natural_gas_boiler,power,AT,4,4.277455852412837
natural_gas_boiler,power,AT,5,3.4350450519307434
natural_gas_boiler,power,AT,6,2.4892663279541916
natural_gas_boiler,power,AT,7,1.593662727510632
natural_gas_boiler,power,AT,8,1.472824270882697
natural_gas_boiler,power,AT,9,0.8601998074116778
natural_gas_boiler,power,AT,10,0.7846075763844508
natural_gas_boiler,power,AT,11,0.7846076386903077
natural_gas_boiler,power,AT,12,0.7846076854151485
natural_gas_boiler,power,AT,13,0.7846077177194138
natural_gas_boiler,power,AT,14,0.7846077745646888
natural_gas_boiler,power,BE,0,18.274921876711335
natural_gas_boiler,power,BE,1,17.033924923540763
natural_gas_boiler,power,BE,2,14.673137256335174
natural_gas_boiler,power,BE,3,12.937752903192589
natural_gas_boiler,power,BE,4,9.6262037579806
natural_gas_boiler,power,BE,5,6.935716941717518
natural_gas_boiler,power,BE,6,5.708973989608555
natural_gas_boiler,power,BE,7,4.294281827102646
natural_gas_boiler,power,BE,8,3.676489283835979
natural_gas_boiler,power,BE,9,1.9410318354174452
natural_gas_boiler,power,BE,10,0.9879556472869643
natural_gas_boiler,power,BE,11,0.9879556722183775
natural_gas_boiler,power,BE,12,0.987955697225206
natural_gas_boiler,power,BE,13,0.9879557217671948
natural_gas_boiler,power,BE,14,0.9879557728068272
natural_gas_boiler,power,BG,0,0.8275148069813387
natural_gas_boiler,power,BG,1,0.7142893464971221
natural_gas_boiler,power,BG,2,0.4611432268637043
natural_gas_boiler,power,BG,3,0.242935817043818
natural_gas_boiler,power,BG,4,0.22769672260537244
natural_gas_boiler,power,BG,5,0.22328002043359174
natural_gas_boiler,power,BG,6,0.16138452030510844
natural_gas_boiler,power,BG,7,0.16138453278484263
natural_gas_boiler,power,BG,8,0.053764512138004386
natural_gas_boiler,power,BG,9,0.16195036363223944
natural_gas_boiler,power,BG,10,0.16195053051699457
natural_gas_boiler,power,BG,11,0.16195092800748945
natural_gas_boiler,power,BG,12,0.16195100963631925
natural_gas_boiler,power,BG,13,0.16195105225194487
natural_gas_boiler,power,BG,14,0.1619511428119629
natural_gas_boiler,power,CH,0,8.05382243389348
natural_gas_boiler,power,CH,1,6.673429743825416
natural_gas_boiler,power,CH,2,6.432525933180295
natural_gas_boiler,power,CH,3,6.191622122982849
natural_gas_boiler,power,CH,4,5.795582467650644
natural_gas_boiler,power,CH,5,4.65418874015341
natural_gas_boiler,power,CH,6,3.3727404213948313
natural_gas_boiler,power,CH,7,2.159275049149156
natural_gas_boiler,power,CH,8,1.9955493868720937
natural_gas_boiler,power,CH,9,1.1654962591404463
natural_gas_boiler,power,CH,10,1.0630753298219189
natural_gas_boiler,power,CH,11,1.0630753908830828
natural_gas_boiler,power,CH,12,1.0630754451559232
natural_gas_boiler,power,CH,13,1.0630754793790644
natural_gas_boiler,power,CH,14,1.0630755375581888
natural_gas_boiler,power,CZ,0,10.323180313805636
natural_gas_boiler,power,CZ,1,10.157977253733373
natural_gas_boiler,power,CZ,2,9.21961483769657
natural_gas_boiler,power,CZ,3,8.987204055303737
natural_gas_boiler,power,CZ,4,8.874894478696168
natural_gas_boiler,power,CZ,5,8.483960980219459
natural_gas_boiler,power,CZ,6,8.343389759725785
natural_gas_boiler,power,CZ,7,4.419470322141693
natural_gas_boiler,power,CZ,8,2.3124287103870085
natural_gas_boiler,power,CZ,9,1.109516896360003
natural_gas_boiler,power,CZ,10,1.1095169085147005
natural_gas_boiler,power,CZ,11,1.1095169255271038
natural_gas_boiler,power,CZ,12,1.1095169430428944
natural_gas_boiler,power,CZ,13,1.109516961438837
natural_gas_boiler,power,CZ,14,1.1095170075286276
natural_gas_boiler,power,DE,0,108.09330897909295
natural_gas_boiler,power,DE,1,103.11932855908198
natural_gas_boiler,power,DE,2,98.2371378505887
natural_gas_boiler,power,DE,3,85.8908882329919
natural_gas_boiler,power,DE,4,78.40857734877643
natural_gas_boiler,power,DE,5,65.3774937590573
natural_gas_boiler,power,DE,6,53.468761592723446
natural_gas_boiler,power,DE,7,30.355488425867435
natural_gas_boiler,power,DE,8,12.990667198409891
natural_gas_boiler,power,DE,9,4.312878840550273
natural_gas_boiler,power,DE,10,7.248331016061797e-08
natural_gas_boiler,power,DE,11,1.1835768318794026e-07
natural_gas_boiler,power,DE,12,1.5845181420182594e-07
natural_gas_boiler,power,DE,13,1.929867495085067e-07
natural_gas_boiler,power,DE,14,2.6515370693609355e-07
natural_gas_boiler,power,DK,0,3.4978843509648345
natural_gas_boiler,power,DK,1,3.004851261175726
natural_gas_boiler,power,DK,2,2.7853172887253477
natural_gas_boiler,power,DK,3,2.582494634261753
natural_gas_boiler,power,DK,4,2.3183699678232026
natural_gas_boiler,power,DK,5,1.8123362805360965
natural_gas_boiler,power,DK,6,1.147822145352397
natural_gas_boiler,power,DK,7,0.7660995913641412
natural_gas_boiler,power,DK,8,0.2713727820455713
natural_gas_boiler,power,DK,9,0.028647395486106658
natural_gas_boiler,power,DK,10,0.02753615748575926
natural_gas_boiler,power,DK,11,0.0275361616466111
natural_gas_boiler,power,DK,12,0.027536168276586538
natural_gas_boiler,power,DK,13,0.02753618087855696
natural_gas_boiler,power,DK,14,0.027536223573173927
natural_gas_boiler,power,EE,0,0.48228483454807886
natural_gas_boiler,power,EE,1,0.34629948497872787
natural_gas_boiler,power,EE,2,0.32139176681970943
natural_gas_boiler,power,EE,3,0.32139176814572484
natural_gas_boiler,power,EE,4,0.3113637439675212
natural_gas_boiler,power,EE,5,0.2805192358623943
natural_gas_boiler,power,EE,6,0.17447601979829286
natural_gas_boiler,power,EE,7,0.13643937267839704
natural_gas_boiler,power,EE,8,0.11962482444350078
natural_gas_boiler,power,EE,9,0.05282197946417873
natural_gas_boiler,power,EE,10,0.03665429100088179
natural_gas_boiler,power,EE,11,0.03665429517065923
natural_gas_boiler,power,EE,12,0.03665430181721126
natural_gas_boiler,power,EE,13,0.03665431444734638
natural_gas_boiler,power,EE,14,0.03665435715474459
natural_gas_boiler,power,EL,0,3.5846936732041583
natural_gas_boiler,power,EL,1,3.584693674440305
natural_gas_boiler,power,EL,2,3.149731703384334
natural_gas_boiler,power,EL,3,2.5048170998177968
natural_gas_boiler,power,EL,4,1.7462815017772912
natural_gas_boiler,power,EL,5,1.519382422166133
natural_gas_boiler,power,EL,6,1.1869715767129885
natural_gas_boiler,power,EL,7,0.5841306538849634
natural_gas_boiler,power,EL,8,0.3443413398968592
natural_gas_boiler,power,EL,9,2.7342093984338392e-08
natural_gas_boiler,power,EL,10,3.4790168347259067e-08
natural_gas_boiler,power,EL,11,4.408628166839746e-08
natural_gas_boiler,power,EL,12,5.6466771429556866e-08
natural_gas_boiler,power,EL,13,7.649322331689536e-08
natural_gas_boiler,power,EL,14,1.4513419650301491e-07
natural_gas_boiler,power,ES,0,13.093477932192958
natural_gas_boiler,power,ES,1,12.620993886261028
natural_gas_boiler,power,ES,2,8.027126704543013
natural_gas_boiler,power,ES,3,7.994791835551061
natural_gas_boiler,power,ES,4,6.198220684105898
natural_gas_boiler,power,ES,5,5.425244997734837
natural_gas_boiler,power,ES,6,4.6284668441457075
natural_gas_boiler,power,ES,7,4.395459890905649
natural_gas_boiler,power,ES,8,3.0799000909836347
natural_gas_boiler,power,ES,9,0.9967491867788305
natural_gas_boiler,power,ES,10,0.5975701686549738
natural_gas_boiler,power,ES,11,0.5975701727639162
natural_gas_boiler,power,ES,12,0.5975701793749684
natural_gas_boiler,power,ES,13,0.5975701911499861
natural_gas_boiler,power,ES,14,0.5975702328480367
natural_gas_boiler,power,FI,0,0.11817133608239798
natural_gas_boiler,power,FI,1,0.10225546563255035
natural_gas_boiler,power,FI,2,0.09555467797261315
natural_gas_boiler,power,FI,3,0.095554679664045
natural_gas_boiler,power,FI,4,0.09555468143930004
natural_gas_boiler,power,FI,5,0.07231832412303581
natural_gas_boiler,power,FI,6,0.05905966269000355
natural_gas_boiler,power,FI,7,0.046450926204836304
natural_gas_boiler,power,FI,8,0.036699667311942866
natural_gas_boiler,power,FI,9,0.0036403593580304518
natural_gas_boiler,power,FI,10,3.2815915095568845e-08
natural_gas_boiler,power,FI,11,4.290035761293228e-08
natural_gas_boiler,power,FI,12,5.5984697729693864e-08
natural_gas_boiler,power,FI,13,7.655277109334278e-08
natural_gas_boiler,power,FI,14,1.468158912502341e-07
natural_gas_boiler,power,FR,0,50.688594138722635
natural_gas_boiler,power,FR,1,42.29618990498115
natural_gas_boiler,power,FR,2,38.113137578437026
natural_gas_boiler,power,FR,3,33.30479308040212
natural_gas_boiler,power,FR,4,26.14507414667795
natural_gas_boiler,power,FR,5,17.373187583899735
natural_gas_boiler,power,FR,6,13.792376507873694
natural_gas_boiler,power,FR,7,8.023691324097573
natural_gas_boiler,power,FR,8,3.172658851740764
natural_gas_boiler,power,FR,9,9.606280884927478e-08
natural_gas_boiler,power,FR,10,1.1554510671292032e-07
natural_gas_boiler,power,FR,11,1.4462705137981875e-07
natural_gas_boiler,power,FR,12,1.7164375289587268e-07
natural_gas_boiler,power,FR,13,1.9709546180391549e-07
natural_gas_boiler,power,FR,14,2.580833017664911e-07
natural_gas_boiler,power,HR,0,2.8189907113282997
natural_gas_boiler,power,HR,1,2.6358798796099023
natural_gas_boiler,power,HR,2,2.392891902000728
natural_gas_boiler,power,HR,3,2.1650277161367106
natural_gas_boiler,power,HR,4,1.987791566432034
natural_gas_boiler,power,HR,5,1.644138381954536
natural_gas_boiler,power,HR,6,1.2733658126899976
natural_gas_boiler,power,HR,7,0.8595541191585594
natural_gas_boiler,power,HR,8,0.4880013519162357
natural_gas_boiler,power,HR,9,0.19178863619638814
natural_gas_boiler,power,HR,10,0.19178863850808447
natural_gas_boiler,power,HR,11,0.1917886420132871
